http://syriaca.org/place/924, ,
http://syriaca.org/place/927, ,
http://syriaca.org/place/928, ,
http://syriaca.org/place/934, ,
http://syriaca.org/place/935, ,
http://syriaca.org/place/937, ,
http://syriaca.org/place/940, ,
http://syriaca.org/place/941, ,
http://syriaca.org/place/943, ,
http://syriaca.org/place/945, ,
http://syriaca.org/place/947, ,
http://syriaca.org/place/948, ,
http://syriaca.org/place/949, ,
http://syriaca.org/place/950, ,
http://syriaca.org/place/951, ,
http://syriaca.org/place/952, ,
http://syriaca.org/place/955, ,
http://syriaca.org/place/956, ,
http://syriaca.org/place/959, ,
http://syriaca.org/place/961, ,
http://syriaca.org/place/962, ,
http://syriaca.org/place/963, ,
http://syriaca.org/place/964, ,
http://syriaca.org/place/966, ,
http://syriaca.org/place/967, ,
http://syriaca.org/place/969, ,
http://syriaca.org/place/972, ,
http://syriaca.org/place/973, ,
http://syriaca.org/place/976, ,
http://syriaca.org/place/979, ,
http://syriaca.org/place/980, ,
http://syriaca.org/place/981, ,
http://syriaca.org/place/985, ,
http://syriaca.org/place/987, ,
http://syriaca.org/place/993, 36.191265 44.00924,
http://syriaca.org/place/996, ,
http://syriaca.org/place/997, ,
http://syriaca.org/place/1001, ,
http://syriaca.org/place/1004, ,
http://syriaca.org/place/1007, ,
http://syriaca.org/place/1010, ,
http://syriaca.org/place/1011, ,
http://syriaca.org/place/1013, ,
http://syriaca.org/place/1014, ,
http://syriaca.org/place/1016, ,
http://syriaca.org/place/1020, ,
http://syriaca.org/place/1023, ,
http://syriaca.org/place/1044, ,
http://syriaca.org/place/1045, ,
http://syriaca.org/place/1046, ,
http://syriaca.org/place/1047, ,
http://syriaca.org/place/1048, ,
http://syriaca.org/place/1049, ,
http://syriaca.org/place/1050, ,
http://syriaca.org/place/916, ,
http://syriaca.org/place/917, ,
http://syriaca.org/place/918, ,
http://syriaca.org/place/919, ,
http://syriaca.org/place/920, ,
http://syriaca.org/place/921, ,
http://syriaca.org/place/922, ,
http://syriaca.org/place/923, ,
http://syriaca.org/place/925, ,
http://syriaca.org/place/926, ,
http://syriaca.org/place/929, ,
http://syriaca.org/place/930, ,
http://syriaca.org/place/931, ,
http://syriaca.org/place/932, ,
http://syriaca.org/place/933, ,
http://syriaca.org/place/936, ,
http://syriaca.org/place/938, ,
http://syriaca.org/place/939, ,
http://syriaca.org/place/942, ,
http://syriaca.org/place/944, ,
http://syriaca.org/place/946, ,
http://syriaca.org/place/953, ,
http://syriaca.org/place/954, ,
http://syriaca.org/place/957, ,
http://syriaca.org/place/958, ,
http://syriaca.org/place/960, ,
http://syriaca.org/place/965, ,
http://syriaca.org/place/968, ,
http://syriaca.org/place/970, ,
http://syriaca.org/place/971, ,
http://syriaca.org/place/974, ,
http://syriaca.org/place/975, ,
http://syriaca.org/place/977, ,
http://syriaca.org/place/978, ,
http://syriaca.org/place/982, ,
http://syriaca.org/place/983, ,
http://syriaca.org/place/984, ,
http://syriaca.org/place/986, ,
http://syriaca.org/place/988, ,
http://syriaca.org/place/989, ,
http://syriaca.org/place/990, ,
http://syriaca.org/place/992, ,
http://syriaca.org/place/994, ,
http://syriaca.org/place/995, ,
http://syriaca.org/place/998, ,
http://syriaca.org/place/999, ,
http://syriaca.org/place/1000, ,
http://syriaca.org/place/1002, ,
http://syriaca.org/place/1003, ,
http://syriaca.org/place/1005, ,
http://syriaca.org/place/1006, ,
http://syriaca.org/place/1008, ,
http://syriaca.org/place/1009, ,
http://syriaca.org/place/1012, ,
http://syriaca.org/place/1015, ,
http://syriaca.org/place/1017, ,
http://syriaca.org/place/1018, ,
http://syriaca.org/place/1019, ,
http://syriaca.org/place/1021, ,
http://syriaca.org/place/1022, ,
http://syriaca.org/place/1024, ,
http://syriaca.org/place/1025, ,
http://syriaca.org/place/1026, ,
http://syriaca.org/place/1027, ,
http://syriaca.org/place/1028, ,
http://syriaca.org/place/1029, ,
http://syriaca.org/place/1030, ,
http://syriaca.org/place/1031, ,
http://syriaca.org/place/1032, ,
http://syriaca.org/place/1033, ,
http://syriaca.org/place/1034, ,
http://syriaca.org/place/1035, ,
http://syriaca.org/place/1036, ,
http://syriaca.org/place/1037, ,
http://syriaca.org/place/1038, ,
http://syriaca.org/place/1039, ,
http://syriaca.org/place/1040, ,
http://syriaca.org/place/1041, ,
http://syriaca.org/place/1042, ,
http://syriaca.org/place/1043, ,
http://syriaca.org/place/1051, ,
http://syriaca.org/place/1052, ,
http://syriaca.org/place/1053, ,
http://syriaca.org/place/1054, ,
http://syriaca.org/place/1055, ,
http://syriaca.org/place/1056, ,
http://syriaca.org/place/1057, ,
http://syriaca.org/place/1058, ,
http://syriaca.org/place/1059, ,
http://syriaca.org/place/1060, ,
http://syriaca.org/place/1061, ,
http://syriaca.org/place/1062, ,
http://syriaca.org/place/1063, ,
http://syriaca.org/place/1064, ,
http://syriaca.org/place/1065, ,
http://syriaca.org/place/1066, ,
http://syriaca.org/place/1067, ,
http://syriaca.org/place/1068, ,
http://syriaca.org/place/1069, ,
http://syriaca.org/place/1070, ,
http://syriaca.org/place/1071, ,
http://syriaca.org/place/1072, ,
http://syriaca.org/place/1073, ,
http://syriaca.org/place/1074, ,
http://syriaca.org/place/1075, ,
http://syriaca.org/place/1076, ,
http://syriaca.org/place/1077, ,
http://syriaca.org/place/1078, ,
http://syriaca.org/place/1079, ,
http://syriaca.org/place/1080, ,
http://syriaca.org/place/1081, ,
http://syriaca.org/place/1082, ,
http://syriaca.org/place/1083, ,
http://syriaca.org/place/1084, ,
http://syriaca.org/place/1085, ,
http://syriaca.org/place/1086, ,
http://syriaca.org/place/1087, ,
http://syriaca.org/place/1088, ,
http://syriaca.org/place/1089, ,
http://syriaca.org/place/1090, ,
http://syriaca.org/place/1091, ,
